trees,split_attr,accuracy
9,5,84.95934959349594
9,5,88.41463414634147
9,5,86.58536585365853
9,6,90.2439024390244
9,6,88.21138211382113
9,6,87.60162601626016
9,6,88.41463414634147
9,6,87.39837398373984
9,7,87.1951219512195
9,7,86.99186991869918
9,7,85.16260162601627
9,7,87.1951219512195
9,7,87.60162601626016
9,8,85.77235772357723
9,8,84.95934959349594
9,8,87.60162601626016
9,8,86.58536585365853
9,8,85.16260162601627
9,9,85.36585365853658
9,9,89.43089430894308
9,9,83.33333333333334
9,9,87.8048780487805
9,9,82.11382113821138
9,10,85.56910569105692
9,10,85.97560975609755
9,10,85.16260162601627
9,10,85.16260162601627
9,10,87.39837398373984
9,11,84.7560975609756
9,11,83.33333333333334
9,11,84.7560975609756
9,11,85.97560975609755
9,11,87.39837398373984
9,12,83.73983739837398
9,12,83.94308943089432
9,12,83.130081300813
9,12,83.73983739837398
9,12,86.78861788617887
9,13,84.34959349593495
9,13,83.94308943089432
9,13,84.14634146341463
9,13,83.33333333333334
9,13,86.1788617886179
10,1,91.05691056910568
10,1,91.26016260162602
10,1,89.02439024390245
10,1,90.04065040650406
10,1,87.1951219512195
10,2,89.43089430894308
10,2,88.41463414634147
10,2,87.8048780487805
10,2,89.22764227642277
10,2,89.22764227642277
10,3,89.02439024390245
10,3,90.2439024390244
10,3,89.83739837398373
10,3,88.21138211382113
10,3,88.41463414634147
10,4,87.39837398373984
10,4,85.16260162601627
10,4,87.8048780487805
10,4,87.60162601626016
10,4,88.8211382113821
10,5,89.63414634146342
10,5,89.02439024390245
10,5,89.83739837398373
10,5,87.60162601626016
10,5,85.97560975609755
10,6,84.7560975609756
10,6,88.6178861788618
10,6,87.60162601626016
10,6,85.16260162601627
10,6,87.39837398373984
10,7,86.78861788617887
10,7,85.36585365853658
10,7,87.39837398373984
10,7,86.1788617886179
10,7,85.36585365853658
10,8,88.8211382113821
10,8,85.56910569105692
10,8,86.58536585365853
10,8,88.00813008130082
10,8,87.8048780487805
10,9,85.77235772357723
10,9,87.60162601626016
10,9,84.5528455284553
10,9,89.22764227642277
10,9,83.53658536585365
10,10,84.95934959349594
10,10,87.1951219512195
10,10,84.5528455284553
10,10,86.1788617886179
10,10,85.77235772357723
